resource_id,event_timestamp,dataset_split,heater_type_heat_pump,rated_power_kw,tank_capacity_l,minimum_comfort_temp_c,maximum_temp_c,temperature_band_c,recovery_rate_c_per_hour,baseline_duty_cycle,event_hour,event_weekday,flex_direction_reduce,pre_dispatch_temp_c,pre_dispatch_power_kw,directional_temperature_margin_c,directional_temperature_margin_fraction,potential_kw,prior_event_count,prior_response_ratio_mean,prior_response_ratio_ema,prior_response_ratio_std,prior_delivered_kw_mean,prior_availability_rate,prior_override_rate,target_delivered_kw,target_response_ratio,target_is_available,target_has_override,target_outcome,target_hot_water_draw_l
wh-0089,2025-09-19T08:45:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,8.75,4,1,53.726,2.667545,4.538,0.489061,2.667545,15,0.322201,0.493962,0.332489,1.073142,0.666667,0.4,0.040198,0.015069,0,0,unavailable,35.755
wh-0089,2025-09-25T19:30:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,19.5,3,0,51.0,0.500362,7.467,0.80472,3.848421,16,0.303005,0.32635,0.330404,1.008583,0.625,0.375,0.773405,0.200967,1,1,override,13.563
wh-0089,2025-09-30T19:00:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,19.0,1,1,54.478,2.67617,5.29,0.570105,2.67617,17,0.297003,0.282466,0.321437,0.994749,0.647059,0.411765,2.279365,0.851727,1,0,delivered,10.457
wh-0089,2025-10-06T19:00:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,19.0,0,1,58.148,2.564771,8.96,0.965621,2.564771,18,0.327821,0.481707,0.337235,1.066117,0.666667,0.388889,2.529688,0.986321,1,0,delivered,7.844
wh-0089,2025-10-11T20:45:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,20.75,5,1,51.758,3.218171,2.57,0.27697,3.218171,19,0.362479,0.658322,0.35967,1.143147,0.684211,0.368421,2.699957,0.838972,1,0,delivered,10.998
wh-0089,2025-10-18T18:45:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,18.75,5,1,51.271,2.566129,2.083,0.224485,2.566129,20,0.386304,0.721549,0.365622,1.220987,0.7,0.35,0.126251,0.049199,0,1,unavailable,28.398
wh-0089,2025-10-24T20:15:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,20.25,4,1,49.054,2.780627,0.0,0.0,2.780627,21,0.370251,0.486227,0.363961,1.168857,0.666667,0.380952,0.105432,0.037916,1,1,override,8.18
wh-0089,2025-11-02T07:30:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,7.5,6,1,53.408,3.120764,4.22,0.45479,3.120764,22,0.355145,0.329318,0.362268,1.12052,0.681818,0.409091,0.095806,0.030699,0,1,unavailable,0.0
wh-0089,2025-11-05T08:30:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,8.5,2,0,50.886,1.054418,7.581,0.817006,3.294365,23,0.341039,0.224801,0.36043,1.075967,0.652174,0.434783,0.198354,0.06021,0,0,unavailable,24.729
wh-0089,2025-11-10T19:45:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,19.75,0,1,49.879,3.322811,0.691,0.074469,3.322811,24,0.329337,0.167194,0.357276,1.0394,0.625,0.416667,0.140459,0.042271,0,0,unavailable,5.353
wh-0089,2025-11-18T19:15:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,19.25,1,1,55.199,3.526838,6.011,0.647807,3.526838,25,0.317855,0.123471,0.354549,1.003442,0.6,0.4,3.291596,0.933299,1,0,delivered,34.083
wh-0089,2025-11-24T07:00:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,7.0,0,0,52.425,0.278449,6.042,0.651148,4.070334,26,0.341526,0.406911,0.367257,1.091448,0.615385,0.384615,0.652942,0.160415,1,1,override,0.0
wh-0089,2025-11-30T19:45:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,19.75,6,1,53.492,4.337559,4.304,0.463843,4.337559,27,0.334818,0.320637,0.362011,1.075207,0.62963,0.407407,0.322338,0.074313,0,0,unavailable,13.285
wh-0089,2025-12-05T08:30:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,8.5,4,1,49.904,4.138084,0.716,0.077163,4.138084,28,0.325514,0.234424,0.35876,1.048319,0.607143,0.392857,0.016116,0.003895,0,0,unavailable,16.892
wh-0089,2025-12-10T18:15:00+05:30,train,1,4.348783,212.971,49.188,58.467,9.279,4.386,0.182256,18.25,2,1,55.571,3.732294,6.383,0.687897,3.732294,29,0.314424,0.153739,0.357372,1.012726,0.586207,0.37931,0.14083,0.037733,0,0,unavailable,14.393
wh-0090,2025-06-21T06:45:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,6.75,5,1,48.839,3.067511,0.768,0.083072,3.067511,0,,,,,,,0.214242,0.069842,0,1,unavailable,31.638
wh-0090,2025-06-27T18:00:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,18.0,4,1,50.621,3.567106,2.55,0.275825,3.567106,1,0.069842,0.069842,,0.214242,0.0,1.0,2.098937,0.588415,1,0,partial,12.573
wh-0090,2025-07-03T17:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,17.5,3,0,50.236,0.268252,7.08,0.765819,3.539829,2,0.329128,0.251343,0.259287,1.156589,0.5,0.5,2.968564,0.838618,1,0,delivered,18.952
wh-0090,2025-07-09T12:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,12.25,2,1,51.46,3.660469,3.389,0.366577,3.660469,3,0.498958,0.456889,0.320162,1.760581,0.666667,0.333333,2.929483,0.800303,1,0,delivered,12.26
wh-0090,2025-07-16T06:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,6.25,2,0,54.216,0.103268,3.1,0.335316,3.704813,4,0.574295,0.577084,0.306439,2.052806,0.75,0.25,2.882952,0.778164,1,0,partial,20.62
wh-0090,2025-07-19T20:00:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,20.0,5,1,52.534,2.726606,4.463,0.482747,2.726606,5,0.615068,0.647462,0.285961,2.218836,0.8,0.2,0.120302,0.044121,0,0,unavailable,34.042
wh-0090,2025-07-27T18:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,18.25,6,1,54.232,3.542015,6.161,0.666414,3.542015,6,0.519911,0.436293,0.336779,1.86908,0.666667,0.166667,0.263592,0.074419,0,1,unavailable,32.486
wh-0090,2025-08-02T18:45:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,18.75,5,1,51.839,2.35175,3.768,0.407572,2.35175,7,0.456269,0.309637,0.348595,1.639725,0.571429,0.285714,0.429973,0.182831,1,1,override,18.296
wh-0090,2025-08-08T19:00:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,19.0,4,1,53.913,2.523443,5.842,0.631909,2.523443,8,0.422089,0.265255,0.338388,1.488506,0.625,0.375,2.150127,0.852061,1,0,delivered,0.0
wh-0090,2025-08-12T18:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,18.5,1,1,52.09,3.455203,4.019,0.434721,3.455203,9,0.469864,0.470637,0.346472,1.562019,0.666667,0.333333,2.610324,0.755476,1,0,partial,8.022
wh-0090,2025-08-19T20:45:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,20.75,1,0,51.668,0.357935,5.648,0.610925,3.450146,10,0.498425,0.570331,0.339677,1.66685,0.7,0.3,0.050492,0.014635,0,1,unavailable,15.028
wh-0090,2025-08-28T07:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,7.25,3,1,54.935,3.334502,6.864,0.742455,3.334502,11,0.454444,0.375837,0.352469,1.519908,0.636364,0.363636,0.007519,0.002255,0,0,unavailable,19.027
wh-0090,2025-09-01T08:00:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,8.0,0,1,51.143,2.829379,3.072,0.332288,2.829379,12,0.416762,0.245083,0.359863,1.393876,0.583333,0.333333,0.187275,0.06619,0,1,unavailable,14.953
wh-0090,2025-09-07T20:00:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,20.0,6,1,52.478,2.317778,4.407,0.47669,2.317778,13,0.389795,0.182471,0.358143,1.30106,0.538462,0.384615,1.844344,0.795738,1,0,partial,15.621
wh-0090,2025-09-12T19:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,19.25,4,1,52.127,3.663036,4.056,0.438724,3.663036,14,0.418791,0.397114,0.360603,1.339866,0.571429,0.357143,0.284758,0.077738,0,0,unavailable,8.139
wh-0090,2025-09-18T12:45:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,12.75,3,0,54.692,0.070541,2.624,0.283829,3.73754,15,0.396054,0.285333,0.358612,1.269526,0.533333,0.333333,1.028889,0.275285,1,1,override,22.502
wh-0090,2025-09-27T20:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,20.5,5,0,54.086,0.82673,3.23,0.349378,2.981351,16,0.388506,0.281816,0.348453,1.254486,0.5625,0.375,0.884736,0.296757,1,1,override,0.0
wh-0090,2025-10-01T12:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,12.25,2,1,47.465,2.308081,0.0,0.0,2.308081,17,0.383109,0.287045,0.338738,1.232736,0.588235,0.411765,0.635246,0.275227,1,1,override,23.013
wh-0090,2025-10-06T06:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,6.5,0,1,51.146,3.48184,3.075,0.332612,3.48184,18,0.377115,0.282909,0.33012,1.199542,0.611111,0.444444,0.106029,0.030452,0,0,unavailable,9.123
wh-0090,2025-10-11T20:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,20.5,5,1,51.766,2.716684,3.695,0.399676,2.716684,19,0.35887,0.194549,0.330508,1.141989,0.578947,0.421053,0.608129,0.22385,1,1,override,21.954
wh-0090,2025-10-21T07:00:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,7.0,1,0,54.326,0.113856,2.99,0.323418,3.694225,20,0.352119,0.204804,0.323481,1.115296,0.6,0.45,0.122151,0.033065,1,1,override,17.163
wh-0090,2025-10-26T19:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,19.5,6,1,52.996,2.725426,4.925,0.53272,2.725426,21,0.336926,0.144696,0.322914,1.068003,0.619048,0.47619,0.17906,0.0657,0,0,unavailable,18.033
wh-0090,2025-10-29T07:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,7.5,2,0,50.059,0.701114,7.257,0.784965,3.106967,22,0.324597,0.117047,0.320509,1.027597,0.590909,0.454545,2.854511,0.918745,1,0,delivered,6.596
wh-0090,2025-11-08T19:45:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,19.75,5,0,53.378,0.277628,3.938,0.42596,3.530453,23,0.35043,0.397641,0.336066,1.107028,0.608696,0.434783,0.095754,0.027122,0,0,unavailable,2.417
wh-0090,2025-11-11T19:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,19.25,1,1,49.758,3.392761,1.687,0.182477,3.392761,24,0.336959,0.26796,0.335274,1.064891,0.583333,0.416667,0.20022,0.059014,0,1,unavailable,1.242
wh-0090,2025-11-18T18:45:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,18.75,1,1,46.435,3.175798,0.0,0.0,3.175798,25,0.325841,0.194829,0.332984,1.030304,0.56,0.44,2.294609,0.72253,1,0,partial,23.847
wh-0090,2025-11-22T12:30:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,12.5,5,0,53.032,0.055397,4.284,0.463386,3.752684,26,0.341098,0.379524,0.335311,1.078931,0.576923,0.423077,0.156525,0.04171,0,0,unavailable,0.214
wh-0090,2025-11-28T18:45:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,18.75,4,0,53.3,0.372309,4.016,0.434397,3.435772,27,0.33001,0.261289,0.333866,1.044768,0.555556,0.407407,0.784563,0.228351,1,1,override,3.204
wh-0090,2025-12-06T06:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,6.25,5,1,49.169,3.498976,1.098,0.118767,3.498976,28,0.326379,0.249761,0.328392,1.035475,0.571429,0.428571,0.138759,0.039657,0,1,unavailable,14.715
wh-0090,2025-12-14T06:15:00+05:30,train,1,3.808081,191.198,48.071,57.316,9.245,5.197,0.239797,6.25,6,1,53.523,2.394369,5.452,0.589724,2.394369,29,0.316492,0.176224,0.326894,1.004554,0.551724,0.448276,0.361035,0.150785,1,1,override,15.984
wh-0091,2025-06-23T07:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,7.75,0,1,56.624,3.29561,6.81,0.63196,3.29561,0,,,,,,,2.50251,0.759347,1,0,partial,35.849
wh-0091,2025-06-26T18:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,18.75,3,1,51.682,2.717754,1.868,0.173348,2.717754,1,0.759347,0.759347,,2.50251,1.0,0.0,0.005071,0.001866,0,0,unavailable,9.305
wh-0091,2025-07-02T19:00:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,19.0,2,1,50.539,4.148008,0.725,0.067279,4.148008,2,0.380607,0.494229,0.37874,1.253791,0.5,0.0,0.265185,0.063931,0,1,unavailable,27.672
wh-0091,2025-07-11T06:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,6.5,4,1,57.471,4.638667,7.657,0.710561,4.638667,3,0.275048,0.343624,0.343387,0.924255,0.333333,0.333333,4.314089,0.930028,1,0,delivered,7.581
wh-0091,2025-07-16T19:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,19.5,2,0,55.652,0.276423,4.938,0.458241,4.623783,4,0.438793,0.548866,0.410942,1.771714,0.5,0.25,0.365861,0.079126,0,0,unavailable,8.044
wh-0091,2025-07-20T07:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,7.5,6,1,60.031,4.658573,10.217,0.948125,4.658573,5,0.36686,0.384457,0.39471,1.490543,0.4,0.2,0.069341,0.014885,0,0,unavailable,35.556
wh-0091,2025-07-25T07:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,7.5,4,1,51.536,3.556838,1.722,0.1598,3.556838,6,0.308197,0.255107,0.383454,1.253676,0.333333,0.166667,0.161899,0.045518,1,1,override,5.494
wh-0091,2025-08-04T18:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,18.5,0,1,60.437,3.465402,10.623,0.985802,3.465402,7,0.270672,0.181751,0.366716,1.097708,0.428571,0.285714,3.107135,0.896616,1,0,delivered,11.442
wh-0091,2025-08-10T17:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,17.75,6,1,57.306,4.140302,7.492,0.695249,4.140302,8,0.348915,0.431954,0.400655,1.348886,0.5,0.25,3.689384,0.891091,1,0,delivered,7.423
wh-0091,2025-08-13T07:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,7.75,2,1,52.296,3.187033,2.482,0.230327,3.187033,9,0.409156,0.592652,0.414392,1.608942,0.555556,0.222222,2.357019,0.739565,1,0,partial,12.725
wh-0091,2025-08-19T21:15:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,21.25,1,0,49.352,1.150596,11.238,1.0,3.74961,10,0.442197,0.644071,0.405431,1.683749,0.6,0.2,3.74961,1.0,1,0,delivered,29.094
wh-0091,2025-08-28T18:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,18.75,3,1,55.223,4.364901,5.409,0.501949,4.364901,11,0.492907,0.768646,0.418504,1.871555,0.636364,0.181818,3.502713,0.802473,1,0,delivered,7.958
wh-0091,2025-09-02T17:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,17.75,1,0,53.449,0.45966,7.141,0.662676,4.440546,12,0.518704,0.780486,0.40972,2.007485,0.666667,0.166667,2.86859,0.645999,1,0,partial,20.378
wh-0091,2025-09-05T19:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,19.5,4,1,56.199,4.005786,6.385,0.59252,4.005786,13,0.528496,0.733415,0.395105,2.073724,0.692308,0.153846,2.722208,0.679569,1,0,partial,14.17
wh-0091,2025-09-11T08:00:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,8.0,3,1,55.478,3.582354,5.664,0.525612,3.582354,14,0.539287,0.714569,0.382715,2.120044,0.714286,0.142857,2.905387,0.811027,1,0,delivered,18.412
wh-0091,2025-09-17T18:00:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,18.0,2,0,52.564,1.201827,8.026,0.744803,3.698379,15,0.557403,0.748329,0.3759,2.1724,0.733333,0.133333,3.363299,0.909398,1,0,delivered,8.702
wh-0091,2025-09-25T20:15:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,20.25,3,1,56.538,3.543075,6.724,0.623979,3.543075,16,0.579402,0.804703,0.373804,2.246831,0.75,0.125,0.145873,0.041171,0,1,unavailable,7.867
wh-0091,2025-10-02T19:00:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,19.0,3,1,54.713,4.682072,4.899,0.454621,4.682072,17,0.547742,0.537467,0.38412,2.123246,0.705882,0.176471,0.29125,0.062205,0,0,unavailable,11.795
wh-0091,2025-10-09T21:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,21.75,3,1,54.298,4.370601,4.484,0.41611,4.370601,18,0.520768,0.371125,0.389513,2.021468,0.666667,0.166667,3.432825,0.785435,1,0,partial,20.352
wh-0091,2025-10-11T17:15:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,17.25,5,1,50.578,4.261004,0.764,0.070898,4.261004,19,0.534697,0.516134,0.383703,2.09575,0.684211,0.157895,1.084907,0.254613,1,1,override,17.61
wh-0091,2025-10-18T08:15:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,8.25,5,1,54.755,3.160191,4.941,0.458519,3.160191,20,0.520693,0.424601,0.378937,2.045208,0.7,0.2,2.199595,0.696032,1,0,partial,46.141
wh-0091,2025-10-26T21:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,21.75,6,1,56.678,4.535344,6.864,0.636971,4.535344,21,0.529043,0.519602,0.371685,2.05256,0.714286,0.190476,0.179129,0.039496,0,0,unavailable,15.479
wh-0091,2025-11-02T18:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,18.75,6,1,58.664,3.166543,8.85,0.821269,3.166543,22,0.506791,0.351565,0.377185,1.967404,0.681818,0.181818,2.731026,0.862463,1,0,delivered,6.209
wh-0091,2025-11-08T19:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,19.75,5,1,59.73,4.090846,9.916,0.920193,4.090846,23,0.522255,0.530379,0.375957,2.000605,0.695652,0.173913,3.834228,0.93727,1,0,delivered,0.0
wh-0091,2025-11-12T18:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,18.75,2,1,56.338,3.313848,6.524,0.605419,3.313848,24,0.539547,0.672791,0.377269,2.077006,0.708333,0.166667,0.05129,0.015477,0,1,unavailable,18.488
wh-0091,2025-11-17T08:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,8.75,0,1,53.898,4.745344,4.084,0.37899,4.745344,25,0.518584,0.442731,0.383647,1.995977,0.68,0.2,0.084548,0.017817,0,1,unavailable,33.029
wh-0091,2025-11-23T08:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,8.75,6,0,55.998,1.15768,4.592,0.426132,3.742526,26,0.499324,0.294011,0.388327,1.92246,0.653846,0.230769,2.464296,0.658458,1,0,partial,0.0
wh-0091,2025-11-29T07:45:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,7.75,5,1,51.71,4.288671,1.896,0.175947,4.288671,27,0.505218,0.421568,0.382251,1.942528,0.666667,0.222222,0.283424,0.066087,0,1,unavailable,6.643
wh-0091,2025-12-06T07:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,7.5,5,1,56.178,3.203574,6.364,0.590572,3.203574,28,0.489534,0.297149,0.384108,1.883275,0.642857,0.25,0.876513,0.273605,1,1,override,1.559
wh-0091,2025-12-13T20:30:00+05:30,train,1,4.900206,291.319,49.814,60.59,10.776,6.949,0.249477,20.5,5,0,56.986,0.179499,3.604,0.334447,4.720707,29,0.482089,0.288909,0.379478,1.848559,0.655172,0.275862,0.219233,0.046441,0,0,unavailable,26.23
wh-0092,2025-06-22T21:15:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,21.25,6,1,48.456,4.218543,0.0,0.0,4.218543,0,,,,,,,2.397082,0.568225,1,0,partial,30.927
wh-0092,2025-06-28T07:30:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,7.5,5,1,57.15,3.539256,7.508,0.886632,3.539256,1,0.568225,0.568225,,2.397082,1.0,0.0,0.036857,0.010414,0,0,unavailable,9.38
wh-0092,2025-07-05T19:45:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,19.75,5,1,56.577,3.889758,6.935,0.818966,3.889758,2,0.28932,0.372991,0.278905,1.21697,0.5,0.0,0.2134,0.054862,0,0,unavailable,21.657
wh-0092,2025-07-10T20:30:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,20.5,3,1,52.178,3.166095,2.536,0.29948,3.166095,3,0.211167,0.261646,0.253129,0.882446,0.333333,0.0,0.252363,0.079708,0,0,unavailable,20.36
wh-0092,2025-07-13T07:30:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,7.5,6,1,50.177,3.277096,0.535,0.063179,3.277096,4,0.178302,0.197968,0.226486,0.724926,0.25,0.0,0.006326,0.00193,0,1,unavailable,10.009
wh-0092,2025-07-22T20:15:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,20.25,1,0,52.844,0.607996,5.266,0.621871,4.786355,5,0.143028,0.129354,0.214509,0.581206,0.2,0.2,3.347335,0.699349,1,0,partial,27.482
wh-0092,2025-07-26T08:45:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,8.75,5,1,57.109,3.147514,7.467,0.88179,3.147514,6,0.235748,0.328853,0.285185,1.042227,0.333333,0.166667,2.848204,0.904906,1,0,delivered,22.76
wh-0092,2025-08-03T07:00:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,7.0,6,1,48.681,4.900162,0.0,0.0,4.900162,7,0.331342,0.530471,0.352904,1.300224,0.428571,0.142857,2.423206,0.494516,1,0,partial,19.447
wh-0092,2025-08-07T19:45:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,19.75,3,1,53.397,3.573478,3.755,0.443434,3.573478,8,0.351739,0.517887,0.334493,1.440597,0.5,0.125,3.306045,0.925162,1,0,delivered,17.083
wh-0092,2025-08-16T20:00:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,20.0,5,0,50.371,0.516134,7.739,0.913911,4.878217,9,0.415452,0.660433,0.363221,1.647869,0.555556,0.111111,4.174372,0.855717,1,0,delivered,1.894
wh-0092,2025-08-22T21:30:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,21.5,4,1,54.349,3.372571,4.707,0.555857,3.372571,10,0.459479,0.728783,0.369027,1.900519,0.6,0.1,0.074209,0.022004,0,0,unavailable,35.4
wh-0092,2025-08-28T20:15:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,20.25,3,1,57.229,4.693447,7.587,0.895961,4.693447,11,0.419708,0.48141,0.373655,1.734491,0.545455,0.090909,0.765162,0.163028,1,1,override,9.392
wh-0092,2025-09-02T06:00:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,6.0,1,0,50.192,0.50189,7.918,0.93505,4.892461,12,0.398318,0.369976,0.364714,1.653713,0.583333,0.166667,4.402564,0.899867,1,0,delivered,5.136
wh-0092,2025-09-05T20:30:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,20.5,4,1,48.88,4.970996,0.0,0.0,4.970996,13,0.436899,0.555438,0.375028,1.865163,0.615385,0.153846,4.235094,0.851961,1,0,delivered,0.0
wh-0092,2025-09-14T19:15:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,19.25,6,1,51.417,5.177765,1.775,0.209613,5.177765,14,0.466546,0.659221,0.376863,2.034444,0.642857,0.142857,0.716823,0.138443,1,1,override,0.0
wh-0092,2025-09-20T07:45:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,7.75,5,1,54.448,3.736767,4.806,0.567548,3.736767,15,0.444673,0.476949,0.37317,1.946603,0.666667,0.2,0.262387,0.070218,1,1,override,36.607
wh-0092,2025-09-24T08:30:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,8.5,2,1,52.096,4.286476,2.454,0.289797,4.286476,16,0.421269,0.334593,0.372516,1.841339,0.6875,0.25,2.877249,0.671239,1,0,partial,5.277
wh-0092,2025-10-03T17:30:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,17.5,4,1,53.812,4.254047,4.17,0.492442,4.254047,17,0.435973,0.452419,0.366149,1.902275,0.705882,0.235294,4.117543,0.967912,1,0,delivered,13.625
wh-0092,2025-10-06T20:15:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,20.25,0,1,54.846,4.89728,5.204,0.614549,4.89728,18,0.465526,0.632842,0.376116,2.025346,0.722222,0.222222,4.602561,0.93982,1,0,delivered,7.083
wh-0092,2025-10-11T07:15:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,7.25,5,0,56.926,0.369518,1.184,0.139821,5.024833,19,0.490488,0.740284,0.381096,2.160989,0.736842,0.210526,4.08817,0.813593,1,0,delivered,6.102
wh-0092,2025-10-17T07:00:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,7.0,4,1,57.12,4.861305,7.478,0.883089,4.861305,20,0.506644,0.765942,0.378063,2.257348,0.75,0.2,0.091907,0.018906,0,0,unavailable,52.494
wh-0092,2025-10-25T12:45:00+05:30,train,0,5.394351,264.773,49.642,58.11,8.468,8.21,0.195139,12.75,5,1,47.876,4.822731,0.0,0.0,4.822731,21,0.483418,0.50448,0.383294,2.154231,0.714286,0.190476,1.156061,0.239711,1,1,override,7.078
